,content,neg,neu,pos,comp,angry,fear,happy,sad,surprise
0,How do on people on too hot to handle immediately know what the show is when they see Lana but aren’t suspicious enough to realize a show called pleasure island isn’t real?!,0.086, 0.771, 0.142, 0.4753, 0.0, 0.25, 0.25, 0.5, 0.0
1,I'm living my Vox rejection arc because he is too hot to handle + the art he shares makes me feel intimidated in my skills https://t.co/ixXLcHS3L8,0.209, 0.719, 0.072, -0.6369, 0.0, 0.25, 0.0, 0.5, 0.25
2,what would foucault say about too hot to handle,0.0, 1.0, 0.0, 0.0, 0.0, 0.33, 0.0, 0.33, 0.33
3,"""This book is funny and will keep you so entertained you won’t put it down.""

Can a headstrong female Berserker and a cranky but sexy War Commander work together to stop the Rodan. Or are they too hot to handle...

➡️ https://t.co/rceS7MdQ5u

#scifi #romance #comedy @askole https://t.co/GApGpDQ2Um",0.16, 0.667, 0.173, -0.0911, 0.0, 0.25, 0.0, 0.5, 0.25
4,Kelly when she watches love island/too hot to handle https://t.co/AcqsLsfmDl,0.0, 0.682, 0.318, 0.6369, 0.0, 0.0, 0.33, 0.33, 0.33
5,me and my gf spicing things up saturday night by pretending we’re on too hot to handle and that we can’t kiss or do any “heavy petting”,0.0, 0.851, 0.149, 0.4939, 0.33, 0.0, 0.0, 0.33, 0.33
6,"Too Hot To Handle! Shraddha Arya either goes printed or sequin, Which suits her the best? https://t.co/h3l4ZovZrG",0.0, 0.781, 0.219, 0.6696, 0.0, 0.33, 0.0, 0.33, 0.33
7,@24lust4 @madv_apesnft Too hot to handle!,0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
8,"@eroticmedusa TOO HOT TO HANDLE MY QUEEN!

Fr tho, this some TT bs, if I had to guess there may be some IP ish going on",0.0, 1.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.25, 0.25
9,"@graciousswift13 shows: sex and the city, rhoa, too hot to handle
podcasts: switched on pop
music: the usual🥰",0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
10,too hot to handle https://t.co/dxNeCCuXSe,0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
11,&amp; When **** gets casted on Too hot to handle then what. Yeah imma really be eatin https://t.co/QK0BZ5DdMt,0.0, 0.872, 0.128, 0.296, 0.0, 0.0, 0.0, 0.5, 0.5
12,I’ll just be binging Too Hot to Handle all night 😅,0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
13,"Baby we're a scandal
Way too hot to handle
You can't keep your eyes off
My love is like a candle

Baby we're a scandal
Way too hot to handle
You can't keep your eyes off
And it's just the way I like, oh

 https://t.co/W3KEF8f2Ga",0.114, 0.706, 0.18, 0.5267, 0.0, 0.0, 0.2, 0.4, 0.4
14,i 🫶 too hot to handle,0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
15,@JustJul87741611 Too Hot To Handle Eh!  😂🤣😅,0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
16,why have i not watched Too Hot to Handle before this shit is incredible,0.262, 0.738, 0.0, -0.6428, 0.0, 0.0, 0.0, 0.25, 0.75
17,"""Wonderful, fun-filled rollercoaster ride in space.""

Can a headstrong female Berserker and a cranky but sexy War Commander work together to stop the Rodan. Or are they too hot to handle...

#ColettiWarlord series - #scifi #romance @askole

➡️ https://t.co/Mn5TIFCQyQ https://t.co/k8c1aRN9xa",0.2, 0.687, 0.113, -0.5499, 0.0, 0.5, 0.0, 0.5, 0.0
19,sometimes i forget there is a season 3 of too hot to handle because it was literally soooo bad,0.278, 0.722, 0.0, -0.6597, 0.33, 0.0, 0.0, 0.67, 0.0
20,@Gr4deEQuality too hot to handle https://t.co/5jF9HWbpqZ,0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
21,Just baked for the first time in my new place and what happens? The fire alarm goes off. Guess my baking is just too HOT to handle. 😂😂😂,0.161, 0.839, 0.0, -0.5859, 0.0, 0.33, 0.0, 0.17, 0.5
22,Too Hot To Handle - Heatwave https://t.co/ZBHabWKoql,0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
23,The commentary for Too Hot To Handle is top tier,0.0, 0.833, 0.167, 0.2023, 0.0, 0.0, 0.0, 0.67, 0.33
24,@ssoniisshh1 Too hot to handle. Can be caught😂😂,0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
25,BABY WE’RE A SCANDAL WAY TOO HOT TO HANDLE https://t.co/OFZA8YUPXs,0.266, 0.734, 0.0, -0.4404, 0.0, 0.0, 0.0, 0.5, 0.5
26,"@PRODAGUSTD7 the way we start to have a thing for neck because of him 😭😭 he says he rarely works out but his veins say something else, too hot to handle 🥵🥵",0.0, 1.0, 0.0, 0.0, 0.0, 0.33, 0.0, 0.17, 0.5
27,Wild Price Swings Make Oil Futures Too Hot to Handle https://t.co/cR3o4Zvlw4,0.0, 1.0, 0.0, 0.0, 0.0, 0.33, 0.0, 0.67, 0.0
28,‘She’s too hot to handle’ 😍❤️ https://t.co/tXqSxHO03W,0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
29,Finally watching too hot to handle season 3 and this is fucking terrible,0.236, 0.764, 0.0, -0.5256, 0.0, 0.4, 0.2, 0.2, 0.2
30,"""The author is as perfect as chocolate strawberries and wine. What a story. Loved it!""
Can a headstrong female Berserker and a cranky but sexy War Commander work together to stop the Rodan. Or are they too hot to handle...
NEW #scifi #romance @askole
➡️ https://t.co/NxAcA4xtbK https://t.co/mVpvIjBvdW",0.157, 0.656, 0.187, 0.1386, 0.0, 0.25, 0.25, 0.5, 0.0
31,"Tigerose ur Beauty and Face Card Awakens the dead, too hot to handle 🔥🔥.
CONGRATULATIONS LIQUOROSE
LIQUOROSE THE TIGRESS
LIQUOROSE THE UNCAGED
#Liqourose /#LiquoroseXTigerBeer https://t.co/d4VM1ZuXiX",0.139, 0.613, 0.248, 0.5267, 0.0, 0.0, 0.33, 0.67, 0.0
32,@moonchild8810 too hot to handle 🤭🤭,0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
33,@adamtlo I screamed when francesca from too hot to handle came on,0.204, 0.796, 0.0, -0.3182, 0.0, 0.0, 0.0, 0.5, 0.5
34,I’m riding outta this State tomorrow…need to clear my head for a bit. It’s too hot to handle!,0.0, 0.847, 0.153, 0.4389, 0.0, 0.25, 0.0, 0.75, 0.0
35,@samanthacreams Sensory overload.  Your too hot to handle and you added a sexy little friend to the party.  Too much for any man!  But thank you,0.058, 0.627, 0.315, 0.778, 0.0, 0.0, 0.33, 0.67, 0.0
37,@TeacherGacharia Too hot to handle,0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
38,Too hot to handle. 🔥 https://t.co/1x0uwKzfx1,0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
39,that man is too hot to handle lately #isles https://t.co/k407kEFPFf,0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
40,"BRRRRROOOOCK NELSON 

Shot was too hot to handle. 🔥🔥🔥 2-1 #Isles",0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
41,@ChelseaFC Too hot to handle,0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
43,"@lamoureuxlore Maybe they couldn't handle the thirst? Too hot to handle, as they say? 🔥🤷‍♂️🔥",0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.5
45,@gigithefinesser Too hot to handle,0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
46,I've just watched episode S03 | E06 of Too Hot to Handle! https://t.co/G1LbjNjGcn #tvtime https://t.co/VKHVJPQOT6,0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.67, 0.33
47,dw: too hot to handle season 3,0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
48,"PraRish are too hot to handle 🔥🥵

#Naagin6",0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
49,"""Fast paced, funny, spicy hot, and a great sci-fi adventure.""

Can a headstrong female Berserker and a cranky but sexy War Commander work together to stop the Rodan. Or are they too hot to handle.

#comedy #scifi #romance @askole

➡️https://t.co/qgY15Fmns2

#booktwit #readers https://t.co/2kzBz7l3ND",0.184, 0.61, 0.206, -0.0129, 0.0, 0.29, 0.14, 0.29, 0.29
51,@bingm_ the Baylor press is too hot to handle,0.0, 1.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.5, 0.0
53,"@0xAASC Too hot to handle just like your... 🔥🥵
#0xAzukiApes #0xSocialClub #YellowArmy https://t.co/miDvT50FOi",0.0, 0.737, 0.263, 0.3612, 0.0, 0.0, 0.0, 1.0, 0.0
54,O menino de too hot to handle brazil no clip da luisa sonza ??????,0.167, 0.833, 0.0, -0.296, 0.0, 0.0, 0.0, 1.0, 0.0
55,Too hot to handle https://t.co/Lv9QVQGcIh,0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
56,"🔥 Too Hot to Handle 🔥

🇦🇺 Damon Heta dispatches 🏴󠁧󠁢󠁳󠁣󠁴󠁿 Gary Anderson 8-6 to win PDC #PC5

Results &amp; Highlights:
https://t.co/9iAe5XleUz

#PDCProTour #ScoreTrackConnect #DCTV https://t.co/FxKJtDFTgv",0.0, 0.808, 0.192, 0.5859, 0.0, 0.5, 0.0, 0.5, 0.0
57,"I CAN TELL WEVE GOT POTENTIAL, IS THIS LOVE TOO HOT TO HANDLE?, MAKE A WISH BLOW OUT MY CANDLE, MAKE A WISH FOR ME. SHOW ME YOU CAN LISTEN CLOSELY, TELL ME YOU CAN TAKE IT SLOWLY, THATS THE WAY TO GET TO KNOW ME, GET TO KNOW ME https://t.co/knnuSb18qY",0.0, 0.812, 0.188, 0.886, 0.0, 0.0, 0.14, 0.71, 0.14
58,"karan man the way you pull her close, and then closer to you is just too hot to handle. #kundalibhagya #preeran https://t.co/yg3wmlXA24 https://t.co/vvY8L9tB3Y",0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.0
59,"karan man the way you pull her close, and then closer to you is just too hot to handle. #kundalibhagya #preeran https://t.co/bRFdDJSs4E",0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.0
60,"Netflix DOES NOT MISS with their reality shows! Love is Blind, The Circle, Bling Empire, Too Hot to Handle, 100 Humans, Floor is Lava, &amp; now Young, Famous &amp; African. 
Love em all!!",0.067, 0.668, 0.265, 0.841, 0.0, 0.0, 0.4, 0.4, 0.2
62,blow out the candle and make your fucking wish louis is too hot to handle please make me your bitch https://t.co/o4vXGfkY74,0.14, 0.664, 0.195, 0.1263, 0.0, 0.0, 0.17, 0.67, 0.17
63,"Money Heist, On My Block, The Witcher, The Circle, Too Hot To Handle.. https://t.co/6F19N15oAd",0.182, 0.818, 0.0, -0.4404, 0.0, 0.0, 0.0, 1.0, 0.0
64,@PRINCESEGLAH1 @CryptoKing1st @QTR22VR Too hot to handle the rocket 🚀🚀,0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
71,Too Hot To Handle: Harry Johnson enjoys a secret romance in Los Angeles https://t.co/ShJko25Rgi,0.0, 0.615, 0.385, 0.7845, 0.0, 0.25, 0.25, 0.25, 0.25
73,Too Hot To Handle’s Harry Johnson enjoys secret romance with model in LA https://t.co/sUXUlguUwH,0.0, 0.635, 0.365, 0.7845, 0.0, 0.4, 0.2, 0.2, 0.2
74,"Ladiesssss

Do not settle. I came home to an amazing meal, wine, then a candle lit room with petals on the floor, flowers and a massage table. Followed by face masks, wine, and too hot to handle. The amazing ones are out there, don’t settle for the bare minimum. https://t.co/obbwSD7vIu",0.0, 0.856, 0.144, 0.8225, 0.0, 0.22, 0.0, 0.33, 0.44
75,"Too hot to handle 🤯
F4 Kavin 
#F4ThailandEP13 #F4Kavin  
#winmetawin @winmetawin https://t.co/FqcThNMvZC",0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
77,@ANightscape Broo I'm finding this pic too hot to handle 🤧,0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
78,@Masandawana Too hot to handle Masandawana toying with the teams in the group....we love your professionalism thanks Masandawana #kaboyellow #TotalFootball,0.0, 0.679, 0.321, 0.7964, 0.0, 0.0, 0.33, 0.33, 0.33
79,He is too hot to handle.,0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
80,"@merenaina Ikr, too hot to handle, uffff",0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
81,"⠀
                
                        Too hot to handle. 🔥

 ⠀ https://t.co/qgy1h1S0Tp",0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
83,Too Hot To Handle: Harry Johnson enjoys a secret romance in Los Angeles https://t.co/HsQCAhRDqj,0.0, 0.615, 0.385, 0.7845, 0.0, 0.25, 0.25, 0.25, 0.25
84,man i feel like ive watched 10 seasons of elite &amp; too hot to handle but when tf is new season of stranger things it feels like foreverrrrrrrrrr,0.0, 0.828, 0.172, 0.6124, 0.0, 0.0, 0.0, 0.33, 0.67
85,"I'm sexy and I know it 😼 I'm just too hot to handle 🥵🔥
#hot #fwb https://t.co/wlc28sabwx",0.0, 0.764, 0.236, 0.5267, 0.0, 0.0, 0.0, 1.0, 0.0
86,"tiger king, birdbox, chillin adventures of sabrina, too hot to handle, etc etc",0.0, 0.833, 0.167, 0.34, 0.0, 0.5, 0.0, 0.5, 0.0
88,I'd have picked Jesus or Kelz in too hot to handle,0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
89,maar truth from too hot to handle is echt 🥴🥴,0.0, 0.777, 0.223, 0.3182, 0.0, 0.0, 0.0, 1.0, 0.0
90,"And all the haters don't know that I got them under a spell
Baby, baby, I'm no damsel, I'm just too hot to handle",0.213, 0.787, 0.0, -0.6597, 0.0, 0.0, 0.0, 1.0, 0.0
91,"Too hot to handle , too cold to hold 

#jamieemoore #model @models #models #twitter #trending #follow https://t.co/dU20NKbYAz",0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.5
92,"On this day in 2009, after Alex Ovechkin scored his 50th goal of the season, his stick was too hot to handle 🔥  #Hockey365 #ALLCAPS https://t.co/AVwputrOtt",0.0, 1.0, 0.0, 0.0, 0.25, 0.25, 0.25, 0.25, 0.0
93,1st episode of too hot to handle and I am already laughing out loud. The boys... not impressed... I hate the comment made by that white girl when Jaz walked in she called her a queen🙄,0.0, 0.833, 0.167, 0.735, 0.0, 0.14, 0.14, 0.57, 0.14
94,should i watch s3 of too hot to handle do i dare....,0.0, 1.0, 0.0, 0.0, 0.0, 0.33, 0.0, 0.33, 0.33
95,"@Itssan17 Diversity, Variety, everything they asked for but it's too hot to handle.
#RestoreTheSnyderVerse",0.0, 1.0, 0.0, 0.0, 0.0, 0.25, 0.0, 0.75, 0.0
96,@BackupHangman The Jinder match is too hot to handle. That’s WrestleMania tier stuff,0.0, 1.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.5, 0.0
97,"Too hot to handle 😋
This trophey is new crush https://t.co/EKdpPGLiQB",0.151, 0.849, 0.0, -0.1531, 0.0, 0.0, 0.0, 1.0, 0.0
98,"Bruh. Too Hot To Handle Brazil and Latino let their people have sex, and THEN tell them, “no more”. But American Too Hot To Handle, they just say “no sex” right off the bat. Different culture perspectives, or…?",0.0, 1.0, 0.0, 0.0, 0.0, 0.14, 0.0, 0.57, 0.29
99,Too Hot To Handle Season 3 https://t.co/D4rtvN4YeC,0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
100,@jadenxcxangel @charli_xcx I know very too hot to handle!😊🔥😍🤩🥰🔥🔥🔥,0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
101,"Probably my fav scene in episode 1 of homcha 🫣😩🥵🥰 pls hong banjang ur so fine !!! ur too hot to handle 😩🥵🥵

#Kimseonho #KimSeonHo김선호 #Seonhohada #HometownChaChaCha https://t.co/TxwsBUdoX3",0.0, 0.718, 0.282, 0.6875, 0.0, 0.25, 0.25, 0.5, 0.0
102,Today could feel a bit like a game of hide and seek. Your rule... More for Libra https://t.co/VxDok9c6Pq,0.093, 0.769, 0.137, 0.2023, 0.5, 0.5, 0.0, 0.0, 0.0
103,@KatyWellhousen That’s ok I am totally fine with shows being bad good I watched all 3 seasons of too hot to handle,0.142, 0.567, 0.291, 0.4005, 0.0, 0.0, 0.4, 0.4, 0.2
104,Cam and Emily from too hot to handle S2 are still together... Wow,0.0, 0.759, 0.241, 0.5859, 0.0, 0.0, 0.0, 0.5, 0.5
105,"""... this gem of a book that had me laughing throughout. Overall a damn good read.""
Can a headstrong female Berserker and a cranky but sexy War Commander work together to stop the Rodan. Or are they too hot to handle.
➡️ https://t.co/Jt15XIcFB9 
#scifi #comedy #action
@askole https://t.co/AI8ysUaW6O",0.197, 0.632, 0.171, -0.3291, 0.0, 0.33, 0.33, 0.33, 0.0
106,IM NOT OKAY HE'S TOO HOT TO HANDLE OH GOD https://t.co/50XGBo5un6,0.131, 0.705, 0.164, 0.1114, 0.0, 0.0, 0.0, 0.5, 0.5
107,Too hot to handle! 😳😳😳😳🔥🔥 https://t.co/N0Z1kiJSP8,0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
109,"too hot to handle 😳🔥

#F4ThailandEP13 #F4Kavin 
#winmetawin | @winmetawin 

https://t.co/2ZO3PF8EBW",0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
110,Eggy too hot to handle. 1-0 Alnwick https://t.co/XPBCPnKXju,0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
111,Because our couchiz are too hot to handle https://t.co/o90vPuCd6E,0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
112,Oh? Is my swag too hot to handle? Should I get you some ice?,0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
113,"if you like reality tv like too hot to handle or are you the one, you NEED to check out My Mom, Your Dad on HBO Max 🥰",0.0, 0.833, 0.167, 0.6124, 0.0, 0.0, 0.0, 1.0, 0.0
114,Too hot to handle 🔥 https://t.co/318KMj8rKc,0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
115,"""Absolutely love these books. A very talented writer with witty humor and very good stories.""
Can a headstrong female Berserker and a cranky but sexy War Commander work together to stop the Rodan. Or are they too hot to handle.
➡️ https://t.co/duPOyGcJGU 
#scifi #comedy @askole https://t.co/rHZ96THsll",0.156, 0.593, 0.251, 0.4576, 0.0, 0.25, 0.5, 0.25, 0.0
116,Me watching Too Hot to Handle https://t.co/VwJuggbuXp,0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.5
117,"If the Bahrain Grand Prix results turn out a certain way, I'll be unleashing a lot of takes that will be too hot to handle",0.0, 0.805, 0.195, 0.6249, 0.0, 0.17, 0.0, 0.33, 0.5
119,"Desert Devils are too hot to handle in this Toy-Token pack! Feel the burning sting of the giant wasp, tangle with the otyugh, or maybe pay a visit to the Azer with the farm of adorable lava llamas!
(Includes some colour variants)

https://t.co/82sD3dGtWn
#ttrpg #tabletopgaming https://t.co/hpVD5lCvUs",0.119, 0.814, 0.067, -0.3578, 0.2, 0.0, 0.2, 0.4, 0.2
120,@AlwaysLouisWT28 This is what i thought 😭😭😭 he really is too hot to handle 😭😭😭,0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.33, 0.67
121,I've just watched episode S03 | E01 of Too Hot to Handle! https://t.co/qPxo2Xb0kW #tvtime https://t.co/n2z8lf7XTi,0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.67, 0.33
122,Ngl Kitagawa being too hot to handle here.. https://t.co/cT6JGCs25k,0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
123,Ice cream parlours to visit in Vizag if the summer gets too hot to handle https://t.co/CSzvc7XOay,0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.0
124,Too Hot To Handle! Paras Kalnawat will leave you stunned with his HOT PICTURES! https://t.co/Q8FHgMK3bA,0.197, 0.803, 0.0, -0.2924, 0.0, 0.0, 0.0, 0.67, 0.33
125,@americano_jova1 oh damn that's okay probably thinks ur too hot to handle take care,0.152, 0.562, 0.287, 0.34, 0.0, 0.33, 0.0, 0.33, 0.33
126,@Ch3roh Too hot to handle,0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
128,"@SJAMcBride Something a bit fishy going on here. It’s the old blame civil servants again. 
Ministers won’t be owning this so close to an election as it’s too hot to handle for their base vote. 
All traceable so shouldn’t take long to expose the liars here.",0.153, 0.847, 0.0, -0.7506, 0.0, 0.5, 0.17, 0.33, 0.0
129,Too Hot To Handle! Paras Kalnawat will leave you stunned with his HOT PICTURES! https://t.co/rvsB2NqxJt,0.197, 0.803, 0.0, -0.2924, 0.0, 0.0, 0.0, 0.67, 0.33
131,@jjunislove too hot to handle 😔💓,0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
132,C$13.49 - #FreeShipping | These sales are too hot to handle                                                #muyimu       👉 https://t.co/rwlU4naclb       #sharious  #canadianbestseller  #canada #usa #product #Bachelorette  #Birthdays  #Drinking . https://t.co/OuwR5YHMYy,0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
133,"Too hot to handle baby .....

SMILEY MEW X SPARKLE

#MewxSparklehemp #Before430 #MewSuppasit #มิวศุภศิษฏ์
@MSuppasit https://t.co/mHUFZJQXPI",0.0, 0.56, 0.44, 0.6705, 0.0, 0.0, 0.5, 0.5, 0.0
134,"@xxificouldlouxx Love is blind, married at first sight, too hot to handle",0.17, 0.566, 0.264, 0.3612, 0.0, 0.0, 0.33, 0.33, 0.33
136,"You're too cute and too hot to handle aki

 BGYO ATTENDS SALUDO AWARDS
#BGYOasBestMaleGroup
@bgyo_ph https://t.co/AUqKQJkC0H",0.0, 0.667, 0.333, 0.7184, 0.0, 0.0, 0.5, 0.5, 0.0
137,@KoJoAlofo @aes_sedai_manny Because 9. Too hot to handle 🌚,0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
138,@Lamotrigine4u Too hot to handle 🥺,0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
139,"@dumbyukta Use bright colour top wear while wearing light. Color Jean..
Use dark shade lipstick .
Too hot to handle 😉",0.0, 0.773, 0.227, 0.5719, 0.17, 0.0, 0.17, 0.5, 0.17
140,@sma_t_rac Too hot to handle 😉,0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
141,AHHH HE IS TOO HOT TO HANDLE https://t.co/BzLNv26stv https://t.co/0ChzEI7Ly3,0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
142,"BABY WERE A SCANDAL, WAY TOO HOT TO HANDLE",0.293, 0.707, 0.0, -0.4404, 0.0, 0.0, 0.0, 0.5, 0.5
143,I don’t know if this is too cute to too hot to handle 🫣 https://t.co/4K1HGovJX7,0.0, 0.8, 0.2, 0.4588, 0.0, 0.0, 0.5, 0.5, 0.0
144,You haven't LIVED till you eat leftover pasta at 5am while watching Too Hot To Handle as you rock your newborn to sleep.,0.0, 1.0, 0.0, 0.0, 0.0, 0.25, 0.0, 0.25, 0.5
145,Too Hot To Handle's Harry Johnson enjoys a holiday romance with model Ashton Wood in LA... following split from co-star Beaux Raymond https://t.co/YMZwgQcvYE https://t.co/zED86oNaZz,0.0, 0.676, 0.324, 0.8625, 0.0, 0.6, 0.2, 0.2, 0.0
146,Which Too Hot To Handle Couples Are Still Together? Who Is Still Together and Who Broke Up! https://t.co/6zwMLCquCL,0.154, 0.846, 0.0, -0.4753, 0.0, 0.0, 0.0, 0.5, 0.5
147,"Hi Boba! Ada buat hot, slow and long kiss service tak? You're just too hot to handle la! Haha — Service takde https://t.co/Tsgbgap7Yx",0.0, 0.758, 0.242, 0.7494, 0.0, 0.33, 0.0, 0.67, 0.0
148,Wait too hot to handle I was not ready HOSEOK #BTS #vlive #btslive #HOSEOK https://t.co/LlCS1GHxXk,0.19, 0.81, 0.0, -0.2755, 0.0, 0.0, 0.33, 0.33, 0.33
149,Too hot to handle 😱🖤 https://t.co/ep3cdTbxuJ,0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
150,Too hot to handle darling 🔥💜#ShehnaazGillXDabbooRatnani,0.0, 0.513, 0.487, 0.5859, 0.0, 0.0, 0.0, 1.0, 0.0
151,@TheRealPCB Too Hot to handle 😉,0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
152,@Niall_Boylan Niall I've been trying to talk about this on the radio for the past 8 years. Even your show said some issues were too hot to handle and wouldn't let us on. You of all people know what we women have been fighting so why are you blaming all this on us? You know we're fighting it,0.134, 0.866, 0.0, -0.802, 0.0, 0.25, 0.0, 0.62, 0.12
153,Too hot to handle. Too cold to hold 😎,0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.5
154,@TheRadioLioness Too hot to handle 🔥🔥💪💪,0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
155,@DawnaCa57444318 Too hot to handle though 😉🤣,0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
156,too hot to handle🤤 https://t.co/Qz2hxQDC2D,0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
157,"@ThinkingSlow1 After decades of observing these NGOs it's worrying that Hitchens never makes that observation himself.  Maybe a topic too hot to handle.

Rockefellers have been at the heart of this for decades.",0.074, 0.926, 0.0, -0.34, 0.0, 0.0, 0.0, 1.0, 0.0
158,"@Aakifahh_ No, go and look for your type.
I'm too hot to handle by you.",0.145, 0.855, 0.0, -0.296, 0.0, 0.5, 0.0, 0.5, 0.0
159,Too Hot To Handle Season 3 Cast: Meet The Contestants Heading To Netflix’s Paradise Island https://t.co/aj9NbyMFOl,0.0, 0.769, 0.231, 0.6369, 0.0, 0.67, 0.0, 0.33, 0.0
160,@milky_cocogoat_ kermit: too hot to handle 😳,0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
161,@amyungv eonnie your man is too hot to handle https://t.co/FKnA0GgO0l,0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
162,Too Hot To Handle's Harry Johnson enjoys secret romance with model in LA https://t.co/UN1qpx7gvw,0.0, 0.635, 0.365, 0.7845, 0.0, 0.4, 0.2, 0.2, 0.2
164,He didn't have to pose like these.. 😭 he is too hot to handle!!! https://t.co/mmaQTqoYO2,0.0, 0.794, 0.206, 0.5229, 0.0, 0.33, 0.0, 0.67, 0.0
165,@_jatti_attitude @ishehnaaz_gill Too Hot To Handle 🥵🔥🥵🔥🥵🔥,0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
